Mac_kodu,TFF_mac_linki,Ev_sahibi,Ev_sahibi_gol,Misafir_takim,Misafir_takim_gol,Stat,Ana_hakem,Tarih_saat
1047,https://www.tff.org/Default.aspx?pageId=29&macId=140022,ANTALYASPOR A.Ş.,1,MEDICANA SİVASSPOR,1,AKDENİZ ÜNİVERSİTESİ STADI - ANTALYA,SERKAN ÇINAR,27.09.2015 - 17:00
1050,https://www.tff.org/Default.aspx?pageId=29&macId=140025,BEŞİKTAŞ A.Ş.,3,FENERBAHÇE A.Ş.,2,ATATÜRK OLİMPİYAT - İSTANBUL,HALİS ÖZKAHYA,27.09.2015 - 19:00
1046,https://www.tff.org/Default.aspx?pageId=29&macId=140021,KASIMPAŞA A.Ş.,1,ÇAYKUR RİZESPOR A.Ş.,1,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,DENİZ ÇOBAN,28.09.2015 - 19:00
1054,https://www.tff.org/Default.aspx?pageId=29&macId=140029,KAYSERİSPOR,0,MEDİPOL BAŞAKŞEHİR FK,1,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,ÇAĞATAY ŞAHAN,28.09.2015 - 19:00
1051,https://www.tff.org/Default.aspx?pageId=29&macId=140026,BURSASPOR,2,ESKİŞEHİRSPOR,0,BURSA ATATÜRK - BURSA,BÜLENT YILDIRIM,28.09.2015 - 20:00
1060,https://www.tff.org/Default.aspx?pageId=29&macId=140035,TRABZONSPOR A.Ş.,1,TORKU KONYASPOR,2,HÜSEYİN AVNİ AKER - TRABZON,SÜLEYMAN ABAY,2.10.2015 - 20:00
1063,https://www.tff.org/Default.aspx?pageId=29&macId=140038,MEDICANA SİVASSPOR,2,MERSİN İDMANYURDU,2,SİVAS 4 EYLÜL - SİVAS,ÜMİT ÖZTÜRK,2.10.2015 - 20:00
1056,https://www.tff.org/Default.aspx?pageId=29&macId=140031,GAZİANTEPSPOR,2,OSMANLISPOR FUTBOL KULÜBÜ,1,KAMİL OCAK - GAZİANTEP,METE KALKAVAN,3.10.2015 - 16:00
1058,https://www.tff.org/Default.aspx?pageId=29&macId=140033,GENÇLERBİRLİĞİ,2,KAYSERİSPOR,0,ANKARA 19 MAYIS - ANKARA,HALİL UMUT MELER,3.10.2015 - 19:00
1059,https://www.tff.org/Default.aspx?pageId=29&macId=140034,MEDİPOL BAŞAKŞEHİR FK,0,GALATASARAY A.Ş.,2,BAŞAKŞEHİR FATİH TERİM - İSTANBUL - BAŞAKŞEHİR,SERKAN TOKAT,3.10.2015 - 19:00
1061,https://www.tff.org/Default.aspx?pageId=29&macId=140036,ÇAYKUR RİZESPOR A.Ş.,2,BURSASPOR,3,YENİ RİZE ŞEHİR - RİZE,HÜSEYİN GÖÇEK,4.10.2015 - 14:00
1062,https://www.tff.org/Default.aspx?pageId=29&macId=140037,ESKİŞEHİRSPOR,1,BEŞİKTAŞ A.Ş.,2,ESKİŞEHİR ATATÜRK - ESKİŞEHİR,DENİZ ATEŞ BİTNEL,4.10.2015 - 17:00
1057,https://www.tff.org/Default.aspx?pageId=29&macId=140032,ANTALYASPOR A.Ş.,0,KASIMPAŞA A.Ş.,0,AKDENİZ ÜNİVERSİTESİ STADI - ANTALYA,ALİ PALABIYIK,4.10.2015 - 19:00
1055,https://www.tff.org/Default.aspx?pageId=29&macId=140030,FENERBAHÇE A.Ş.,2,AKHİSAR BELEDİYE GENÇLİK VE SPOR,2,FB ŞÜKRÜ SARACOĞLU - İSTANBUL,SERKAN ÇINAR,4.10.2015 - 20:00
1068,https://www.tff.org/Default.aspx?pageId=29&macId=140043,BURSASPOR,0,ANTALYASPOR A.Ş.,2,BURSA ATATÜRK - BURSA,CÜNEYT ÇAKIR,17.10.2015 - 16:00
1064,https://www.tff.org/Default.aspx?pageId=29&macId=140039,GALATASARAY A.Ş.,4,GENÇLERBİRLİĞİ,1,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU,ÇAĞATAY ŞAHAN,17.10.2015 - 19:00
1071,https://www.tff.org/Default.aspx?pageId=29&macId=140046,TORKU KONYASPOR,2,GAZİANTEPSPOR,1,BÜYÜKŞEHİR TORKU STADYUMU,MURAT ÖZCAN,17.10.2015 - 19:00
1069,https://www.tff.org/Default.aspx?pageId=29&macId=140044,KASIMPAŞA A.Ş.,2,MEDICANA SİVASSPOR,1,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,BÜLENT BİRİNCİOĞLU,18.10.2015 - 13:30
1072,https://www.tff.org/Default.aspx?pageId=29&macId=140047,KAYSERİSPOR,0,FENERBAHÇE A.Ş.,1,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,METE KALKAVAN,18.10.2015 - 17:00
1067,https://www.tff.org/Default.aspx?pageId=29&macId=140042,AKHİSAR BELEDİYE GENÇLİK VE SPOR,1,ESKİŞEHİRSPOR,0,MANİSA 19 MAYIS - MANİSA,FIRAT AYDINUS,18.10.2015 - 19:00
1065,https://www.tff.org/Default.aspx?pageId=29&macId=140040,BEŞİKTAŞ A.Ş.,1,ÇAYKUR RİZESPOR A.Ş.,0,BAŞAKŞEHİR FATİH TERİM - İSTANBUL - BAŞAKŞEHİR,ALPER ULUSOY,18.10.2015 - 20:00
