Mac_kodu,TFF_mac_linki,Ev_sahibi,Ev_sahibi_gol,Misafir_takim,Misafir_takim_gol,Stat,Ana_hakem,Tarih_saat,2024_25_sezon_maclari.csv,Sonuc,Ev_sahibi_ID,Misafir_ID,Hakem_ID,Gol_Farki
1189.0,https://www.tff.org/Default.aspx?pageId=397&macId=61166,BAKIRKÖYSPOR                  ,4.0,GENÇLERBİRLİĞİ                ,1.0,ŞENLİKKÖY,TAHSİN KESİCİLER,4.04.1992 - 15:00,,1,29,84,167,3.0
1185.0,https://www.tff.org/Default.aspx?pageId=397&macId=61083,ADANA DEMIRSPOR               ,0.0,TRABZONSPOR                   ,0.0,5 OCAK,ŞÜKRÜ YAVUZ KARAOZAN,5.04.1992 - 14:30,,0,1,155,222,0.0
1187.0,https://www.tff.org/Default.aspx?pageId=397&macId=61087,KONYASPOR                     ,0.0,BEŞİKTAŞ                      ,3.0,KONYA ATATÜRK,METİN TOKAT,5.04.1992 - 14:30,,2,113,32,109,-3.0
1188.0,https://www.tff.org/Default.aspx?pageId=397&macId=61105,MKE ANKARAGUCU                ,3.0,SARIYER                       ,1.0,ANKARA 19 MAYIS,İBRAHİM AKSOY,5.04.1992 - 14:30,,1,129,146,213,2.0
1186.0,https://www.tff.org/Default.aspx?pageId=397&macId=61077,FENERBAHÇE                    ,2.0,BOLUSPOR                      ,0.0,FB ŞÜKRÜ SARACOĞLU,OĞUZ SARVAN,5.04.1992 - 15:00,,1,66,37,140,2.0
1190.0,https://www.tff.org/Default.aspx?pageId=397&macId=61076,BURSASPOR                     ,0.0,ALTAY                         ,0.0,BURSA ATATÜRK,İHSAN TÜRE,5.04.1992 - 15:00,,0,41,12,215,0.0
1191.0,https://www.tff.org/Default.aspx?pageId=397&macId=61088,AYDINSPOR                     ,2.0,SAMSUNSPOR                    ,1.0,ADNAN MENDERES,ETEM ATASOY,5.04.1992 - 15:00,,1,22,142,63,1.0
1192.0,https://www.tff.org/Default.aspx?pageId=397&macId=61084,GALATASARAY                   ,0.0,GAZIANTEPSPOR                 ,1.0,ALİ SAMİ YEN,SERDAR ÇAKMAN,5.04.1992 - 15:00,,2,74,77,159,-1.0
1194.0,https://www.tff.org/Default.aspx?pageId=397&macId=61251,GENÇLERBİRLİĞİ                ,2.0,MKE ANKARAGUCU                ,4.0,ANKARA 19 MAYIS,BÜLENT YAVUZ,11.04.1992 - 14:30,,2,84,129,39,-2.0
1195.0,https://www.tff.org/Default.aspx?pageId=397&macId=61214,SARIYER                       ,0.0,KONYASPOR                     ,1.0,YUSUF ZİYA ÖNİŞ,HALİL ARSLAN,11.04.1992 - 15:00,,2,146,113,72,-1.0
1196.0,https://www.tff.org/Default.aspx?pageId=397&macId=61321,BEŞİKTAŞ                      ,1.0,FENERBAHÇE                    ,0.0,BEŞİKTAŞ İNÖNÜ,İHSAN TÜRE,11.04.1992 - 15:00,,1,32,66,215,1.0
1197.0,https://www.tff.org/Default.aspx?pageId=397&macId=61231,BOLUSPOR                      ,3.0,ADANA DEMIRSPOR               ,0.0,BOLU ŞEHİR,AHMET ÇAKAR,12.04.1992 - 14:30,,1,37,1,9,3.0
1198.0,https://www.tff.org/Default.aspx?pageId=397&macId=61223,GAZIANTEPSPOR                 ,0.0,AYDINSPOR                     ,4.0,KAMİL OCAK,SOMER KARAKAŞ,12.04.1992 - 14:30,,2,77,22,162,-4.0
1199.0,https://www.tff.org/Default.aspx?pageId=397&macId=61239,SAMSUNSPOR                    ,4.0,BURSASPOR                     ,0.0,SAMSUN 19 MAYIS,TURGUT SIĞIÇ,12.04.1992 - 14:30,,1,142,41,173,4.0
1200.0,https://www.tff.org/Default.aspx?pageId=397&macId=61259,TRABZONSPOR                   ,2.0,GALATASARAY                   ,3.0,ANKARA 19 MAYIS,SADIK CEYHAN DEDA,12.04.1992 - 14:30,,2,155,74,147,-1.0
1193.0,https://www.tff.org/Default.aspx?pageId=397&macId=61211,ALTAY                         ,1.0,BAKIRKÖYSPOR                  ,0.0,İZMİR ALSANCAK,SERDAR ÇAKMAN,12.04.1992 - 15:00,,1,12,29,159,1.0
1203.0,https://www.tff.org/Default.aspx?pageId=397&macId=61364,FENERBAHÇE                    ,3.0,SARIYER                       ,0.0,FB ŞÜKRÜ SARACOĞLU,SABRİ ÇELİK,18.04.1992 - 15:00,,1,66,146,145,3.0
1207.0,https://www.tff.org/Default.aspx?pageId=397&macId=61327,BURSASPOR                     ,4.0,GAZIANTEPSPOR                 ,1.0,BURSA ATATÜRK,SERDAR ÇAKIR,18.04.1992 - 15:00,,1,41,77,158,3.0
1201.0,https://www.tff.org/Default.aspx?pageId=397&macId=61354,TRABZONSPOR                   ,0.0,BOLUSPOR                      ,0.0,HÜSEYİN AVNİ AKER,BÜLENT YAVUZ,19.04.1992 - 14:00,,0,155,37,39,0.0
1202.0,https://www.tff.org/Default.aspx?pageId=397&macId=61463,ADANA DEMIRSPOR               ,0.0,BEŞİKTAŞ                      ,1.0,5 OCAK,ENGİN KURT,19.04.1992 - 14:30,,2,1,32,55,-1.0
1204.0,https://www.tff.org/Default.aspx?pageId=397&macId=61486,KONYASPOR                     ,1.0,GENÇLERBİRLİĞİ                ,0.0,KONYA ATATÜRK,SADIK CEYHAN DEDA,19.04.1992 - 14:30,,1,113,84,147,1.0
1205.0,https://www.tff.org/Default.aspx?pageId=397&macId=61370,MKE ANKARAGUCU                ,3.0,ALTAY                         ,1.0,ANKARA 19 MAYIS,AHMET ÇAKAR,19.04.1992 - 14:30,,1,129,12,9,2.0
1206.0,https://www.tff.org/Default.aspx?pageId=397&macId=61456,BAKIRKÖYSPOR                  ,2.0,SAMSUNSPOR                    ,0.0,ŞENLİKKÖY,ŞÜKRÜ YAVUZ KARAOZAN,19.04.1992 - 15:00,,1,29,142,222,2.0
1208.0,https://www.tff.org/Default.aspx?pageId=397&macId=61382,GALATASARAY                   ,1.0,AYDINSPOR                     ,3.0,ALİ SAMİ YEN,METİN TOKAT,19.04.1992 - 15:00,,2,74,22,109,-2.0
1214.0,https://www.tff.org/Default.aspx?pageId=397&macId=61737,BEŞİKTAŞ                      ,3.0,TRABZONSPOR                   ,2.0,BEŞİKTAŞ İNÖNÜ,SADIK CEYHAN DEDA,25.04.1992 - 15:00,,1,32,155,147,1.0
1209.0,https://www.tff.org/Default.aspx?pageId=397&macId=61511,GAZIANTEPSPOR                 ,1.0,BAKIRKÖYSPOR                  ,1.0,KAMİL OCAK,VAHAP BEYAZ,26.04.1992 - 14:30,,0,77,29,177,0.0
1210.0,https://www.tff.org/Default.aspx?pageId=397&macId=61500,SAMSUNSPOR                    ,1.0,MKE ANKARAGUCU                ,2.0,SAMSUN 19 MAYIS,OSMAN AVCI,26.04.1992 - 14:30,,2,142,129,136,-1.0
1212.0,https://www.tff.org/Default.aspx?pageId=397&macId=61499,GENÇLERBİRLİĞİ                ,3.0,FENERBAHÇE                    ,2.0,ANKARA 19 MAYIS,ŞÜKRÜ YAVUZ KARAOZAN,26.04.1992 - 14:30,,1,84,66,222,1.0
1216.0,https://www.tff.org/Default.aspx?pageId=397&macId=61492,BOLUSPOR                      ,0.0,GALATASARAY                   ,2.0,BOLU ŞEHİR,KAZIM ÜNLÜSOY,26.04.1992 - 14:30,,2,37,74,92,-2.0
1211.0,https://www.tff.org/Default.aspx?pageId=397&macId=61507,ALTAY                         ,2.0,KONYASPOR                     ,0.0,İZMİR ALSANCAK,İHSAN TÜRE,26.04.1992 - 15:00,,1,12,113,215,2.0
1213.0,https://www.tff.org/Default.aspx?pageId=397&macId=61519,SARIYER                       ,4.0,ADANA DEMIRSPOR               ,1.0,YUSUF ZİYA ÖNİŞ,OĞUZ SARVAN,26.04.1992 - 15:00,,1,146,1,140,3.0
1215.0,https://www.tff.org/Default.aspx?pageId=397&macId=61495,AYDINSPOR                     ,3.0,BURSASPOR                     ,1.0,ADNAN MENDERES,MUSTAFA ARSLAN,26.04.1992 - 15:00,,1,22,41,115,2.0
1217.0,https://www.tff.org/Default.aspx?pageId=397&macId=61648,BOLUSPOR                      ,0.0,BEŞİKTAŞ                      ,0.0,BOLU ŞEHİR,SERDAR ÇAKMAN,2.05.1992 - 15:30,,0,37,32,159,0.0
1224.0,https://www.tff.org/Default.aspx?pageId=397&macId=61646,GALATASARAY                   ,1.0,BURSASPOR                     ,2.0,ALİ SAMİ YEN,ÜNSAL ÇİMEN,2.05.1992 - 15:30,,2,74,41,211,-1.0
1218.0,https://www.tff.org/Default.aspx?pageId=397&macId=61627,TRABZONSPOR                   ,1.0,SARIYER                       ,1.0,HÜSEYİN AVNİ AKER,METİN TOKAT,3.05.1992 - 15:30,,0,155,146,109,0.0
1219.0,https://www.tff.org/Default.aspx?pageId=397&macId=61736,ADANA DEMIRSPOR               ,0.0,GENÇLERBİRLİĞİ                ,0.0,5 OCAK,ARGUN DARICI,3.05.1992 - 15:30,,0,1,84,21,0.0
1220.0,https://www.tff.org/Default.aspx?pageId=397&macId=61707,FENERBAHÇE                    ,2.0,ALTAY                         ,1.0,FB ŞÜKRÜ SARACOĞLU,ZİHNİ AKSOY,3.05.1992 - 15:30,,1,66,12,197,1.0
1221.0,https://www.tff.org/Default.aspx?pageId=397&macId=61621,KONYASPOR                     ,2.0,SAMSUNSPOR                    ,0.0,KONYA ATATÜRK,İSMET DİKBAŞ,3.05.1992 - 15:30,,1,113,142,220,2.0
1222.0,https://www.tff.org/Default.aspx?pageId=397&macId=61618,MKE ANKARAGUCU                ,4.0,GAZIANTEPSPOR                 ,0.0,ANKARA 19 MAYIS,HALİL TANER YALÇINDAĞ,3.05.1992 - 15:30,,1,129,77,73,4.0
1223.0,https://www.tff.org/Default.aspx?pageId=397&macId=61661,BAKIRKÖYSPOR                  ,2.0,AYDINSPOR                     ,0.0,ŞENLİKKÖY,MEVLÜT GÜZEL,3.05.1992 - 15:30,,1,29,22,110,2.0
1226.0,https://www.tff.org/Default.aspx?pageId=397&macId=61845,AYDINSPOR                     ,1.0,MKE ANKARAGUCU                ,0.0,ADNAN MENDERES,HAMZA IŞIN,9.05.1992 - 15:30,,1,22,129,79,1.0
1232.0,https://www.tff.org/Default.aspx?pageId=397&macId=61752,BEŞİKTAŞ                      ,4.0,GALATASARAY                   ,3.0,BEŞİKTAŞ İNÖNÜ,AHMET ÇAKAR,9.05.1992 - 15:30,,1,32,74,9,1.0
1225.0,https://www.tff.org/Default.aspx?pageId=397&macId=61840,BURSASPOR                     ,2.0,BAKIRKÖYSPOR                  ,2.0,BURSA ATATÜRK,MEKKİ KESKİN,10.05.1992 - 15:30,,0,41,29,103,0.0
1227.0,https://www.tff.org/Default.aspx?pageId=397&macId=61754,GAZIANTEPSPOR                 ,2.0,KONYASPOR                     ,2.0,KAMİL OCAK,İHSAN TÜRE,10.05.1992 - 15:30,,0,77,113,215,0.0
1228.0,https://www.tff.org/Default.aspx?pageId=397&macId=61817,SAMSUNSPOR                    ,2.0,FENERBAHÇE                    ,5.0,SAMSUN 19 MAYIS,SADIK CEYHAN DEDA,10.05.1992 - 15:30,,2,142,66,147,-3.0
1229.0,https://www.tff.org/Default.aspx?pageId=397&macId=61842,ALTAY                         ,4.0,ADANA DEMIRSPOR               ,3.0,İZMİR ALSANCAK,TAHSİN KESİCİLER,10.05.1992 - 15:30,,1,12,1,167,1.0
1230.0,https://www.tff.org/Default.aspx?pageId=397&macId=61822,GENÇLERBİRLİĞİ                ,0.0,TRABZONSPOR                   ,0.0,ANKARA 19 MAYIS,İBRAHİM AKSOY,10.05.1992 - 15:30,,0,84,155,213,0.0
1231.0,https://www.tff.org/Default.aspx?pageId=397&macId=61824,SARIYER                       ,2.0,BOLUSPOR                      ,1.0,YUSUF ZİYA ÖNİŞ,ŞÜKRÜ YAVUZ KARAOZAN,10.05.1992 - 15:30,,1,146,37,222,1.0
1233.0,https://www.tff.org/Default.aspx?pageId=397&macId=61950,BEŞİKTAŞ                      ,1.0,SARIYER                       ,0.0,BEŞİKTAŞ İNÖNÜ,SERDAR ÇAKIR,16.05.1992 - 15:30,,1,32,146,158,1.0
1236.0,https://www.tff.org/Default.aspx?pageId=397&macId=61965,ADANA DEMIRSPOR               ,1.0,SAMSUNSPOR                    ,0.0,5 OCAK,AHMET İBANOĞLU,16.05.1992 - 15:30,,1,1,142,10,1.0
1237.0,https://www.tff.org/Default.aspx?pageId=397&macId=61972,FENERBAHÇE                    ,8.0,GAZIANTEPSPOR                 ,4.0,FB ŞÜKRÜ SARACOĞLU,OSMAN AVCI,16.05.1992 - 15:30,,1,66,77,136,4.0
1234.0,https://www.tff.org/Default.aspx?pageId=397&macId=61966,BOLUSPOR                      ,2.0,GENÇLERBİRLİĞİ                ,1.0,BOLU ŞEHİR,OĞUZ SARVAN,17.05.1992 - 15:30,,1,37,84,140,1.0
1235.0,https://www.tff.org/Default.aspx?pageId=397&macId=61960,TRABZONSPOR                   ,0.0,ALTAY                         ,1.0,HÜSEYİN AVNİ AKER,OĞUZ ARIKAL,17.05.1992 - 15:30,,2,155,12,139,-1.0
1238.0,https://www.tff.org/Default.aspx?pageId=397&macId=61901,KONYASPOR                     ,1.0,AYDINSPOR                     ,0.0,KONYA ATATÜRK,BÜLENT YAVUZ,17.05.1992 - 15:30,,1,113,22,39,1.0
1239.0,https://www.tff.org/Default.aspx?pageId=397&macId=61963,MKE ANKARAGUCU                ,3.0,BURSASPOR                     ,3.0,CEBECİ İNÖNÜ,ERDOĞAN KIRICI,17.05.1992 - 15:30,,0,129,41,57,0.0
1240.0,https://www.tff.org/Default.aspx?pageId=397&macId=61900,BAKIRKÖYSPOR                  ,3.0,GALATASARAY                   ,5.0,ALİ SAMİ YEN,ERGÜL YÜCEDAĞ,17.05.1992 - 15:30,,2,29,74,58,-2.0
1001.0,https://www.tff.org/Default.aspx?pageId=397&macId=66262,BÜYÜKŞEHİR BLD.SPOR,2.0,FENERBAHÇE,0.0,ATATÜRK OLİMPİYAT,BÜLENT YILDIRIM,10.08.2007 - 21:45,,1,47,65,40,2.0
1006.0,https://www.tff.org/Default.aspx?pageId=397&macId=66267,ANKARASPOR A.Ş.,1.0,MKE ANKARAGÜCÜ,2.0,YENİKENT ASAŞ,CÜNEYT ÇAKIR,11.08.2007 - 21:00,,2,14,130,48,-1.0
1008.0,https://www.tff.org/Default.aspx?pageId=397&macId=66269,BEŞİKTAŞ A.Ş.,1.0,KONYASPOR,0.0,BEŞİKTAŞ İNÖNÜ,SELÇUK DERELİ,11.08.2007 - 21:45,,1,34,112,154,1.0
1004.0,https://www.tff.org/Default.aspx?pageId=397&macId=66265,TRABZONSPOR A.Ş.,0.0,SİVASSPOR,3.0,HÜSEYİN AVNİ AKER,BÜLENT DEMİRLEK,12.08.2007 - 18:45,,2,157,151,37,-3.0
1002.0,https://www.tff.org/Default.aspx?pageId=397&macId=66263,GENÇLERBİRLİĞİ,1.0,GENÇLERBİRLİĞİ OFTAŞSPOR,2.0,ANKARA 19 MAYIS,ÖZGÜÇ TÜRKALP,12.08.2007 - 21:00,,2,83,86,206,-1.0
1005.0,https://www.tff.org/Default.aspx?pageId=397&macId=66266,DENİZLİSPOR,0.0,BURSASPOR,0.0,DENİZLİ ATATÜRK,VEDAT YÜKSEL,12.08.2007 - 21:00,,0,52,40,179,0.0
1007.0,https://www.tff.org/Default.aspx?pageId=397&macId=66268,KAYSERİSPOR,3.0,VESTEL MANİSASPOR,1.0,KAYSERİ ATATÜRK,CEM DEDA,12.08.2007 - 21:00,,1,105,163,43,2.0
1009.0,https://www.tff.org/Default.aspx?pageId=397&macId=66270,GAZİANTEPSPOR,2.0,KASIMPAŞA,0.0,KAMİL OCAK,BARIŞ ŞİMŞEK,12.08.2007 - 21:00,,1,79,102,31,2.0
1003.0,https://www.tff.org/Default.aspx?pageId=397&macId=66264,GALATASARAY A.Ş.,4.0,ÇAYKUR RİZESPOR,0.0,ATATÜRK OLİMPİYAT,KUDDUSİ MÜFTÜOĞLU,12.08.2007 - 21:45,,1,76,174,94,4.0
1010.0,https://www.tff.org/Default.aspx?pageId=397&macId=66271,GENÇLERBİRLİĞİ OFTAŞSPOR,0.0,TRABZONSPOR A.Ş.,2.0,ANKARA 19 MAYIS,FIRAT AYDINUS,17.08.2007 - 21:45,,2,86,157,66,-2.0
1016.0,https://www.tff.org/Default.aspx?pageId=397&macId=66277,FENERBAHÇE,2.0,GAZİANTEPSPOR,1.0,FB ŞÜKRÜ SARACOĞLU,İSMET ARZUMAN,18.08.2007 - 21:45,,1,65,79,218,1.0
1017.0,https://www.tff.org/Default.aspx?pageId=397&macId=66278,BURSASPOR,0.0,GALATASARAY A.Ş.,1.0,BURSA ATATÜRK,YUNUS YILDIRIM,19.08.2007 - 18:45,,2,40,76,187,-1.0
1011.0,https://www.tff.org/Default.aspx?pageId=397&macId=66272,KONYASPOR,1.0,KAYSERİSPOR,1.0,KONYA ATATÜRK,HALİS ÖZKAHYA,19.08.2007 - 21:00,,0,112,105,75,0.0
1012.0,https://www.tff.org/Default.aspx?pageId=397&macId=66273,VESTEL MANİSASPOR,2.0,ANKARASPOR A.Ş.,1.0,MANİSA 19 MAYIS,SÜLEYMAN ABAY,19.08.2007 - 21:00,,1,163,14,166,1.0
1013.0,https://www.tff.org/Default.aspx?pageId=397&macId=66274,MKE ANKARAGÜCÜ,3.0,DENİZLİSPOR,2.0,ANKARA 19 MAYIS,AYTEKİN DURMAZ,19.08.2007 - 21:00,,1,130,52,24,1.0
1014.0,https://www.tff.org/Default.aspx?pageId=397&macId=66275,ÇAYKUR RİZESPOR,0.0,GENÇLERBİRLİĞİ,2.0,RİZE ATATÜRK,MUSTAFA KAMİL ABİTOĞLU,19.08.2007 - 21:00,,2,174,83,118,-2.0
1015.0,https://www.tff.org/Default.aspx?pageId=397&macId=66276,SİVASSPOR,2.0,BÜYÜKŞEHİR BLD.SPOR,1.0,SİVAS 4 EYLÜL,HAKAN SİVRİSERVİ,19.08.2007 - 21:00,,1,151,47,70,1.0
1018.0,https://www.tff.org/Default.aspx?pageId=397&macId=66279,KASIMPAŞA,1.0,BEŞİKTAŞ A.Ş.,2.0,ATATÜRK OLİMPİYAT,HÜSEYİN GÖÇEK,19.08.2007 - 21:45,,2,102,34,86,-1.0
1026.0,https://www.tff.org/Default.aspx?pageId=397&macId=66287,FENERBAHÇE,1.0,SİVASSPOR,0.0,FB ŞÜKRÜ SARACOĞLU,FIRAT AYDINUS,25.08.2007 - 18:45,,1,65,151,66,1.0
1022.0,https://www.tff.org/Default.aspx?pageId=397&macId=66283,BÜYÜKŞEHİR BLD.SPOR,1.0,GENÇLERBİRLİĞİ OFTAŞSPOR,0.0,ATATÜRK OLİMPİYAT,UĞUR SÖYLEMEZ,25.08.2007 - 21:00,,1,47,86,176,1.0
1023.0,https://www.tff.org/Default.aspx?pageId=397&macId=66284,GENÇLERBİRLİĞİ,1.0,BURSASPOR,3.0,ANKARA 19 MAYIS,CEM DEDA,25.08.2007 - 21:00,,2,83,40,43,-2.0
1019.0,https://www.tff.org/Default.aspx?pageId=397&macId=66280,GAZİANTEPSPOR,0.0,BEŞİKTAŞ A.Ş.,1.0,KAMİL OCAK,BÜLENT YILDIRIM,25.08.2007 - 21:45,,2,79,34,40,-1.0
1020.0,https://www.tff.org/Default.aspx?pageId=397&macId=66281,TRABZONSPOR A.Ş.,5.0,ÇAYKUR RİZESPOR,1.0,HÜSEYİN AVNİ AKER,SELÇUK DERELİ,26.08.2007 - 18:45,,1,157,174,154,4.0
1021.0,https://www.tff.org/Default.aspx?pageId=397&macId=66282,DENİZLİSPOR,3.0,VESTEL MANİSASPOR,2.0,DENİZLİ ATATÜRK,BÜNYAMİN GEZER,26.08.2007 - 21:00,,1,52,163,41,1.0
1025.0,https://www.tff.org/Default.aspx?pageId=397&macId=66286,KAYSERİSPOR,2.0,KASIMPAŞA,0.0,KAYSERİ ATATÜRK,ÇETİN SARIGÜL,26.08.2007 - 21:00,,1,105,102,201,2.0
1027.0,https://www.tff.org/Default.aspx?pageId=397&macId=66288,ANKARASPOR A.Ş.,1.0,KONYASPOR,1.0,YENİKENT ASAŞ,MEHMET FATİH GÖKÇE,26.08.2007 - 21:00,,0,14,112,101,0.0
1024.0,https://www.tff.org/Default.aspx?pageId=397&macId=66285,GALATASARAY A.Ş.,1.0,MKE ANKARAGÜCÜ,0.0,ALİ SAMİ YEN,VEDAT YÜKSEL,26.08.2007 - 21:45,,1,76,130,179,1.0
1032.0,https://www.tff.org/Default.aspx?pageId=397&macId=66293,BURSASPOR,1.0,TRABZONSPOR A.Ş.,1.0,BURSA ATATÜRK,İSMET ARZUMAN,31.08.2007 - 21:00,,0,40,157,218,0.0
1028.0,https://www.tff.org/Default.aspx?pageId=397&macId=66289,MKE ANKARAGÜCÜ,2.0,GENÇLERBİRLİĞİ,2.0,ANKARA 19 MAYIS,HÜSEYİN GÖÇEK,1.09.2007 - 20:00,,0,130,83,86,0.0
1029.0,https://www.tff.org/Default.aspx?pageId=397&macId=66290,ÇAYKUR RİZESPOR,3.0,BÜYÜKŞEHİR BLD.SPOR,1.0,RİZE ATATÜRK,YUNUS YILDIRIM,1.09.2007 - 20:00,,1,174,47,187,2.0
1035.0,https://www.tff.org/Default.aspx?pageId=397&macId=66296,KONYASPOR,2.0,DENİZLİSPOR,2.0,KONYA ATATÜRK,HAKAN SİVRİSERVİ,1.09.2007 - 20:00,,0,112,52,70,0.0
1030.0,https://www.tff.org/Default.aspx?pageId=397&macId=66291,BEŞİKTAŞ A.Ş.,0.0,KAYSERİSPOR,0.0,BEŞİKTAŞ İNÖNÜ,KUDDUSİ MÜFTÜOĞLU,1.09.2007 - 21:00,,0,34,105,94,0.0
1033.0,https://www.tff.org/Default.aspx?pageId=397&macId=66294,GENÇLERBİRLİĞİ OFTAŞSPOR,1.0,FENERBAHÇE,1.0,ANKARA 19 MAYIS,BARIŞ ŞİMŞEK,2.09.2007 - 18:00,,0,86,65,31,0.0
1034.0,https://www.tff.org/Default.aspx?pageId=397&macId=66295,SİVASSPOR,2.0,GAZİANTEPSPOR,0.0,SİVAS 4 EYLÜL,CÜNEYT ÇAKIR,2.09.2007 - 20:00,,1,151,79,48,2.0
1036.0,https://www.tff.org/Default.aspx?pageId=397&macId=66297,KASIMPAŞA,3.0,ANKARASPOR A.Ş.,1.0,ATATÜRK OLİMPİYAT,AYTEKİN DURMAZ,2.09.2007 - 20:00,,1,102,14,24,2.0
1031.0,https://www.tff.org/Default.aspx?pageId=397&macId=66292,VESTEL MANİSASPOR,2.0,GALATASARAY A.Ş.,2.0,MANİSA 19 MAYIS,MUSTAFA KAMİL ABİTOĞLU,2.09.2007 - 21:00,,0,163,76,118,0.0
1045.0,https://www.tff.org/Default.aspx?pageId=397&macId=66306,ANKARASPOR A.Ş.,0.0,BEŞİKTAŞ A.Ş.,6.0,YENİKENT ASAŞ,VEDAT YÜKSEL,15.09.2007 - 18:00,,2,14,34,179,-6.0
1038.0,https://www.tff.org/Default.aspx?pageId=397&macId=66299,SİVASSPOR,1.0,GENÇLERBİRLİĞİ OFTAŞSPOR,61.0,SİVAS 4 EYLÜL,İSMET ARZUMAN,15.09.2007 - 20:30,,2,151,86,218,-60.0
1044.0,https://www.tff.org/Default.aspx?pageId=397&macId=66305,DENİZLİSPOR,0.0,KASIMPAŞA,2.0,DENİZLİ ATATÜRK,ÖZGÜÇ TÜRKALP,15.09.2007 - 20:30,,2,52,102,206,-2.0
1039.0,https://www.tff.org/Default.aspx?pageId=397&macId=66300,FENERBAHÇE,1.0,ÇAYKUR RİZESPOR,2.0,FB ŞÜKRÜ SARACOĞLU,BÜNYAMİN GEZER,15.09.2007 - 21:00,,2,65,174,41,-1.0
1041.0,https://www.tff.org/Default.aspx?pageId=397&macId=66302,TRABZONSPOR A.Ş.,0.0,MKE ANKARAGÜCÜ,30.0,HÜSEYİN AVNİ AKER,YUNUS YILDIRIM,16.09.2007 - 18:00,,2,157,130,187,-30.0
1042.0,https://www.tff.org/Default.aspx?pageId=397&macId=66303,GENÇLERBİRLİĞİ,0.0,VESTEL MANİSASPOR,6.0,ANKARA 19 MAYIS,HALİS ÖZKAHYA,16.09.2007 - 19:00,,2,83,163,75,-6.0
1037.0,https://www.tff.org/Default.aspx?pageId=397&macId=66298,BÜYÜKŞEHİR BLD.SPOR,1.0,BURSASPOR,6.0,ATATÜRK OLİMPİYAT,KORAY GENÇERLER,16.09.2007 - 20:30,,2,47,40,93,-5.0
1040.0,https://www.tff.org/Default.aspx?pageId=397&macId=66301,GAZİANTEPSPOR,4.0,KAYSERİSPOR,3.0,KAMİL OCAK,CEM DEDA,16.09.2007 - 20:30,,1,79,105,43,1.0
1043.0,https://www.tff.org/Default.aspx?pageId=397&macId=66304,GALATASARAY A.Ş.,6.0,KONYASPOR,4.0,ALİ SAMİ YEN,BÜLENT YILDIRIM,16.09.2007 - 21:00,,1,76,112,40,2.0
1049.0,https://www.tff.org/Default.aspx?pageId=397&macId=66310,VESTEL MANİSASPOR,1.0,TRABZONSPOR A.Ş.,2.0,MANİSA 19 MAYIS,FIRAT AYDINUS,21.09.2007 - 20:30,,2,163,157,66,-1.0
1050.0,https://www.tff.org/Default.aspx?pageId=397&macId=66311,MKE ANKARAGÜCÜ,1.0,BÜYÜKŞEHİR BLD.SPOR,2.0,ANKARA 19 MAYIS,OKTAY DEMİRAY,21.09.2007 - 20:30,,2,130,47,132,-1.0
1052.0,https://www.tff.org/Default.aspx?pageId=397&macId=66313,KAYSERİSPOR,3.0,ANKARASPOR A.Ş.,2.0,BŞ BLD ATATÜRK,GÖKHAN GÜNEŞER,22.09.2007 - 20:30,,1,105,14,68,1.0
1053.0,https://www.tff.org/Default.aspx?pageId=397&macId=66314,BEŞİKTAŞ A.Ş.,3.0,DENİZLİSPOR,58.0,BEŞİKTAŞ İNÖNÜ,YUNUS YILDIRIM,22.09.2007 - 20:30,,2,34,52,187,-55.0
1054.0,https://www.tff.org/Default.aspx?pageId=397&macId=66315,KONYASPOR,1.0,GENÇLERBİRLİĞİ,3.0,BŞ BLD ATATÜRK,AYTEKİN DURMAZ,22.09.2007 - 20:30,,2,112,83,24,-2.0
1048.0,https://www.tff.org/Default.aspx?pageId=397&macId=66309,KASIMPAŞA,0.0,GALATASARAY A.Ş.,2.0,ATATÜRK OLİMPİYAT,CÜNEYT ÇAKIR,23.09.2007 - 17:00,,2,102,76,48,-2.0
1046.0,https://www.tff.org/Default.aspx?pageId=397&macId=66307,ÇAYKUR RİZESPOR,0.0,SİVASSPOR,2.0,RİZE ATATÜRK,ZAFER ÖNDER İPEK,23.09.2007 - 20:30,,2,174,151,194,-2.0
1047.0,https://www.tff.org/Default.aspx?pageId=397&macId=66308,GENÇLERBİRLİĞİ OFTAŞSPOR,1.0,GAZİANTEPSPOR,4.0,ANKARA 19 MAYIS,HAKAN SİVRİSERVİ,23.09.2007 - 20:30,,2,86,79,70,-3.0
1051.0,https://www.tff.org/Default.aspx?pageId=397&macId=66312,BURSASPOR,1.0,FENERBAHÇE,3.0,BURSA ATATÜRK,HÜSEYİN GÖÇEK,23.09.2007 - 20:30,,2,40,65,86,-2.0
1062.0,https://www.tff.org/Default.aspx?pageId=397&macId=66323,FENERBAHÇE,2.0,MKE ANKARAGÜCÜ,2.0,FB ŞÜKRÜ SARACOĞLU,AYTEKİN DURMAZ,28.09.2007 - 20:30,,0,65,130,24,0.0
1056.0,https://www.tff.org/Default.aspx?pageId=397&macId=66317,GALATASARAY A.Ş.,2.0,BEŞİKTAŞ A.Ş.,4.0,ALİ SAMİ YEN,SELÇUK DERELİ,29.09.2007 - 20:30,,2,76,34,154,-2.0
